,Open,High,Low,Close,Candlestick,Date
1860,255.7,262.29,253.31,260.23,Undefined,7/17/2014
1861,258.16,258.5,253.76,256.25,Marubozu,7/18/2014
1862,256.1,258.2,251.26,252.32,Undefined,7/21/2014
1863,252.8,254.9,250.35,252.42,Doji,7/22/2014
1864,254.2,257.3,251.7,254.04,Doji,7/23/2014
1865,254.9,257.1,253.01,255.71,Doji,7/24/2014
1866,254.25,256.7,248.31,250.05,Undefined,7/25/2014
1867,250.52,253.2,247.5,248.96,Spinning Top,7/28/2014
1868,249.1,250.67,243.03,246.95,Undefined,7/30/2014
1869,245.7,248.2,243.4,243.93,Doji,7/31/2014
1870,241.5,248.5,241,243.72,Undefined,8/1/2014
1871,245.3,246.9,244.09,246.14,Undefined,8/4/2014
1872,247.65,248.4,244.15,247.39,Doji,8/5/2014
1873,245.5,246.47,242.11,242.63,Undefined,8/6/2014
1874,241.5,244.9,240.53,243.61,Spinning Top,8/7/2014
1875,241.2,244.54,239,241.79,Spinning Top,8/8/2014
1876,243,243.99,240.5,241.45,Spinning Top,8/11/2014
1877,242,243.89,240.2,242.91,Spinning Top,8/12/2014
1878,242.5,243.63,235.25,236.9,Undefined,8/13/2014
1879,238.1,238.35,235.01,236.25,Undefined,8/14/2014
1880,235.5,242.93,235.4,242.12,Undefined,8/18/2014
1881,243.42,246.2,242.93,244.23,Gravestone Doji,8/19/2014
1882,244.5,244.83,240.85,241.48,Spinning Top,8/20/2014
1883,241.4,247.69,241.01,246.76,Undefined,8/21/2014
1884,247.98,254.9,247.98,252.47,Undefined,8/22/2014
1885,253,257.74,249.17,250.62,Undefined,8/25/2014
1886,249.99,250.9,246.52,249.6,Doji,8/26/2014
1887,251.01,253.52,247.4,250.5,Spinning Top,8/27/2014
1888,251.2,252.38,245.3,246.07,Marubozu,8/28/2014
1889,247.7,251.7,247.29,250.43,Marubozu,9/1/2014
1890,251.71,253.4,250.4,252.2,Doji,9/2/2014
1891,252.29,252.93,249.34,250.5,Spinning Top,9/3/2014
1892,250.6,250.9,247.6,248.62,Doji,9/4/2014
1893,249.1,253,248.61,251.57,Spinning Top,9/5/2014
1894,253.72,257.2,252.79,256.59,Doji,9/8/2014
1895,256.7,258.99,255.2,256.73,Doji,9/9/2014
1896,254.9,256.29,252.56,254.99,Doji,9/10/2014
1897,256.33,260.89,256.33,260.31,Undefined,9/11/2014
1898,260.5,264.1,258.75,263.04,Spinning Top,9/12/2014
1899,261.38,264.39,259.45,262.33,Spinning Top,9/15/2014
1900,262.9,264.4,255,256.31,Undefined,9/16/2014
1901,258.34,258.8,253.7,256.23,Marubozu,9/17/2014
1902,255.4,262.8,254.4,262.04,Undefined,9/18/2014
1903,262.6,263.19,255.5,256.8,Marubozu,9/19/2014
1904,255.1,262.5,254.23,260.15,Undefined,9/22/2014
1905,260.99,262.47,254.91,255.62,Undefined,9/23/2014
1906,255.04,257.32,245.57,248.63,Undefined,9/24/2014
1907,249.5,249.99,236.23,237.77,Undefined,9/25/2014
1908,235.99,246.01,235.01,244.52,Undefined,9/26/2014
1909,245.1,247.8,242.6,244.97,Doji,9/29/2014
1910,243.6,247.6,242.03,244.57,Spinning Top,9/30/2014
1911,244.5,245.4,241.22,242.34,Spinning Top,10/1/2014
1912,240.46,242.35,235.93,236.64,Marubozu,10/7/2014
1913,234.6,241.98,234.6,241.13,Undefined,10/8/2014
1914,242.6,249.85,242.6,247.96,Undefined,10/9/2014
1915,245.48,249.32,243.32,245.12,Doji,10/10/2014
1916,243.7,249.44,243.12,248.54,Undefined,10/13/2014
1917,250.46,254.4,249.24,252.35,Spinning Top,10/14/2014
1918,252.35,252.35,252.35,252.35,Doji,10/15/2014
1919,250.02,255.48,245.24,246.64,Undefined,10/16/2014
1920,248.8,253.49,247.51,252.19,Undefined,10/17/2014
1921,257.7,259.38,255.27,256.95,Doji,10/20/2014
1922,258,260.7,256.96,258.42,Doji,10/21/2014
1923,260.9,261.36,256.51,257.52,Undefined,10/22/2014
1924,259.2,261.99,258.1,259.78,Doji,10/27/2014
1925,260.8,266.43,260.6,265.67,Undefined,10/28/2014
1926,267.7,267.9,263.1,264.38,Undefined,10/29/2014
1927,264.99,265.3,262.2,263.8,Doji,10/30/2014
1928,265.2,270.98,264.6,270.28,Undefined,10/31/2014
1929,270.6,274.35,269.42,272.35,Doji,11/3/2014
1930,273.3,279.98,272.4,278.19,Undefined,11/5/2014
1931,277.5,278.1,273,274.25,Undefined,11/7/2014
1932,275.9,276.9,273.3,273.95,Spinning Top,11/10/2014
1933,274.79,276.25,270.5,274.04,Spinning Top,11/11/2014
1934,275.3,277.15,273.55,274.61,Spinning Top,11/12/2014
1935,275.61,276.23,269.5,271.93,Spinning Top,11/13/2014
1936,273,280.69,272,278.79,Undefined,11/14/2014
1937,279.4,295.13,279.22,294.06,Undefined,11/17/2014
1938,295.7,297.9,292.41,294.58,Spinning Top,11/18/2014
1939,294.9,296.8,290.36,291.05,Undefined,11/19/2014
1940,294.75,298.75,291.25,297.1,Undefined,11/20/2014
1941,299.9,307,297.25,305.5,Undefined,11/21/2014
1942,307.8,309.85,306.05,308.85,Gravestone Doji,11/24/2014
1943,309.9,309.95,301,304.45,Undefined,11/25/2014
1944,304.9,308.75,303.6,306.25,Undefined,11/26/2014
1945,307,308.5,303.85,305.85,Spinning Top,11/27/2014
1946,308.4,322.5,308,321.4,Undefined,11/28/2014
1947,322.8,326.95,317.6,319.6,Undefined,12/1/2014
1948,318.9,322.8,311.55,318.7,Doji,12/2/2014
1949,319.65,322.9,316.35,317.95,Spinning Top,12/3/2014
1950,319.85,321,314.05,320.3,Dragonfly Doji,12/4/2014
1951,320,321.3,316,317.55,Undefined,12/5/2014
1952,318.6,318.6,312.3,312.9,Marubozu,12/8/2014
1953,312.7,314.4,305.5,306.55,Undefined,12/9/2014
1954,303.5,317.2,303.3,315.95,Undefined,12/10/2014
1955,313.6,318.55,310.45,314.05,Doji,12/11/2014
1956,313.65,316.9,309,311.35,Spinning Top,12/12/2014
1957,308.3,316,307.55,310.55,Undefined,12/15/2014
1958,308.1,311,293,295.6,Undefined,12/16/2014
1959,294.4,306.4,287,301.75,Undefined,12/17/2014
1960,310.8,312.6,304.5,307.1,Undefined,12/18/2014
1961,311.55,312,303.5,304.15,Marubozu,12/19/2014
1962,306.3,308.65,303.35,307.7,Undefined,12/22/2014
1963,307.6,312.5,306.25,307.2,Gravestone Doji,12/23/2014
1964,306,309.95,305,305.75,Gravestone Doji,12/24/2014
1965,306.85,309.8,306.05,307.65,Gravestone Doji,12/26/2014
1966,309.5,310.2,307,307.55,Undefined,12/29/2014
1967,308.2,310.75,306,309.75,Undefined,12/30/2014
1968,310.05,312.95,310,311.85,Undefined,12/31/2014
1969,312.45,315,310.7,314,Doji,1/1/2015
1970,314.35,318.3,314.35,315.25,Undefined,1/2/2015
1971,316.25,316.8,312.1,312.75,Undefined,1/5/2015
1972,310,311.1,298.7,299.9,Undefined,1/6/2015
1973,300,302.55,295.15,300.15,Doji,1/7/2015
1974,305,306.5,302.35,304.85,Doji,1/8/2015
1975,306.7,307.85,302,303.2,Undefined,1/9/2015
1976,304.15,307.8,301.1,307.1,Undefined,1/12/2015
1977,308.15,310.75,304.15,305.1,Undefined,1/13/2015
1978,304,307,302.25,304.7,Spinning Top,1/14/2015
1979,319.9,323.7,314,320.3,Doji,1/15/2015
1980,320,320.3,313.1,315.45,Undefined,1/16/2015
1981,316.55,317.95,312.5,313.15,Undefined,1/19/2015
1982,314,319.8,314,318.15,Undefined,1/20/2015
1983,319.9,327.6,319,326.2,Undefined,1/21/2015
1984,326.9,327.6,321.8,324.65,Undefined,1/22/2015
1985,328.25,332.55,324.65,327.45,Spinning Top,1/23/2015
1986,329.4,332.15,322.6,330.05,Doji,1/27/2015
1987,330.4,336,328.2,334.6,Undefined,1/28/2015
1988,332.8,333.6,325.1,327,Undefined,1/29/2015
1989,328.7,330.5,307,308.95,Undefined,1/30/2015
1990,309.5,311.9,305.1,307.5,Spinning Top,2/2/2015
1991,312,312,299.05,300.3,Undefined,2/3/2015
1992,302.7,302.95,291.9,293.05,Undefined,2/4/2015
1993,293.15,297.8,289.2,290.8,Undefined,2/5/2015
1994,291,294.85,285.7,290.3,Doji,2/6/2015
1995,289.5,292.8,278,279.5,Undefined,2/9/2015
1996,277.5,290.8,275.7,287.3,Undefined,2/10/2015
1997,290.8,293.5,283.7,285.95,Undefined,2/11/2015
1998,288.9,289,278.3,284.3,Undefined,2/12/2015
1999,288,307.95,285.35,306.95,Undefined,2/13/2015
2000,310.6,313.15,304.7,306.7,Undefined,2/16/2015
2001,306.8,307.9,302,305.7,Dragonfly Doji,2/18/2015
2002,306.1,307.3,296.8,302.35,Undefined,2/19/2015
2003,301.9,306.5,297.05,302.3,Doji,2/20/2015
2004,303.2,304.6,294.4,296.55,Undefined,2/23/2015
2005,296.9,299,292.1,296.25,Doji,2/24/2015
2006,299,300.65,295,295.55,Undefined,2/25/2015
2007,297,297,288.05,289.4,Undefined,2/26/2015
2008,291.25,301,290.1,299.9,Undefined,2/27/2015
2009,305.9,305.9,296.7,302,Undefined,3/2/2015
2010,303.5,305.4,299.7,302.6,Spinning Top,3/3/2015
2011,314,315,292,293.85,Undefined,3/4/2015
2012,294.75,296.25,289.75,293.8,Doji,3/5/2015
2013,292,294,288.7,290.65,Spinning Top,3/9/2015
2014,290.75,293.25,285.1,287.6,Undefined,3/10/2015
2015,288.55,290.9,283.75,285.15,Undefined,3/11/2015
2016,288.15,289.45,286.1,286.85,Doji,3/12/2015
2017,290,291.05,280,280.75,Undefined,3/13/2015
2018,281.5,283.85,280,281.65,Doji,3/16/2015
2019,283.9,284,279.5,283.1,Dragonfly Doji,3/17/2015
2020,284.1,288.45,282,287.3,Undefined,3/18/2015
2021,290,290.3,280.6,281.6,Undefined,3/19/2015
2022,281.8,282.4,276.8,278.25,Undefined,3/20/2015
2023,279.4,280,273.55,274.75,Marubozu,3/23/2015
2024,273.8,276.4,269,270.55,Undefined,3/24/2015
2025,271.9,272.1,265,265.4,Marubozu,3/25/2015
2026,264.5,265.9,255.2,256.65,Undefined,3/26/2015
2027,259.85,264.95,256,263.6,Undefined,3/27/2015
2028,265.1,269.35,263.15,267.9,Undefined,3/30/2015
2029,268.9,271.35,266,267.05,Doji,3/31/2015
2030,266.65,274.65,263.15,273.45,Undefined,4/1/2015
2031,275.45,275.75,271.2,274.65,Spinning Top,4/6/2015
2032,275.3,276.35,270.3,272.05,Spinning Top,4/7/2015
2033,271.9,277.35,271.85,273.9,Undefined,4/8/2015
2034,275,281.8,272.5,280.85,Undefined,4/9/2015
2035,281,287.35,280.05,285.75,Undefined,4/10/2015
2036,287.8,288.5,283.35,286.3,Spinning Top,4/13/2015
2037,287.4,294.45,285.95,290,Undefined,4/15/2015
2038,290.25,294.25,286.5,292.4,Undefined,4/16/2015
2039,291,294.9,289.2,291.75,Spinning Top,4/17/2015
2040,291,293.35,284.85,287.65,Undefined,4/20/2015
2041,287.4,292,281.75,289.2,Spinning Top,4/21/2015
2042,290.55,293.25,275.4,283.85,Undefined,4/22/2015
2043,285,287.4,276.25,277.65,Undefined,4/23/2015
2044,278.35,279.6,274.35,275.55,Spinning Top,4/24/2015
2045,276.55,276.55,266.1,267.05,Undefined,4/27/2015
2046,267,273.5,265.15,272.5,Undefined,4/28/2015
2047,272.25,273.4,269.55,271.9,Doji,4/29/2015
2048,270.1,273.45,266.7,269.75,Doji,4/30/2015
2049,274,278,271.65,277.15,Undefined,5/4/2015
2050,277,277,271.35,272.05,Marubozu,5/5/2015
2051,271.45,273.6,263.25,265.4,Undefined,5/6/2015
2052,264,267.25,259.65,260.95,Undefined,5/7/2015
2053,264,268,260.3,261.95,Undefined,5/8/2015
2054,263.4,277.2,262.6,276.05,Undefined,5/11/2015
2055,275.3,275.4,266.35,267.4,Undefined,5/12/2015
2056,269.9,275,268.05,274.3,Undefined,5/13/2015
2057,274,281.9,272.95,280.95,Undefined,5/14/2015
2058,282,288.35,282,287.45,Undefined,5/15/2015
2059,289.9,290,285.4,289.75,Dragonfly Doji,5/18/2015
2060,289.2,291.35,286.2,288.45,Doji,5/19/2015
2061,289.5,294.8,289.25,292.6,Undefined,5/20/2015
2062,294,294.75,288.45,290.25,Undefined,5/21/2015
2063,293,305,280.75,282.45,Undefined,5/22/2015
2064,280.2,284.3,276.15,277.65,Undefined,5/25/2015
2065,279,280.8,276,277.15,Doji,5/26/2015
2066,277,281.6,274.2,280.75,Undefined,5/27/2015
2067,279.8,279.8,276.1,277.6,Doji,5/28/2015
2068,278.65,281.65,277.1,278.15,Gravestone Doji,5/29/2015
2069,278.65,282,277.55,278.2,Gravestone Doji,6/1/2015
2070,278.8,279.45,265.35,266.25,Undefined,6/2/2015
2071,267,267.3,255.05,257.4,Marubozu,6/3/2015
2072,259.9,261.4,253.75,257.6,Doji,6/4/2015
2073,257,262,255.6,257.8,Doji,6/5/2015
2074,258.75,258.75,252.55,254.95,Undefined,6/8/2015
2075,255,258.3,254,257.6,Doji,6/9/2015
2076,259,262.55,258.5,260.6,Doji,6/10/2015
2077,262.25,262.95,252.65,254,Undefined,6/11/2015
2078,254.05,255.5,251.8,253.95,Doji,6/12/2015
2079,255,255.6,248.85,250.25,Undefined,6/15/2015
2080,250.25,255.75,249,254.6,Undefined,6/16/2015
2081,256,256.9,253.5,255.1,Doji,6/17/2015
2082,256.45,260.7,255.2,258.1,Doji,6/18/2015
2083,259.9,263.1,258.15,260.15,Doji,6/19/2015
2084,260.9,267.4,260.8,266,Marubozu,6/22/2015
2085,269.4,271.2,266.25,267.75,Doji,6/23/2015
2086,267.7,267.9,260.5,262.35,Undefined,6/24/2015
2087,261.25,266,259.05,264.8,Undefined,6/25/2015
2088,264.1,266.9,261.05,265.2,Doji,6/26/2015
2089,258.75,260.8,255,259.65,Doji,6/29/2015
2090,259.25,263.35,257.6,262.75,Spinning Top,6/30/2015
2091,263.1,269.5,262.55,267.75,Undefined,7/1/2015
2092,267.9,271.25,266.1,267.85,Doji,7/2/2015
2093,267.35,270,266.8,269.4,Doji,7/3/2015
2094,263.2,271.5,262,270.8,Undefined,7/6/2015
2095,270.4,274.65,270,272.9,Spinning Top,7/7/2015
2096,269.9,271,265.6,267.35,Doji,7/8/2015
2097,267,271.3,267,267.75,Doji,7/9/2015
2098,270.25,271,266.25,270.55,Dragonfly Doji,7/10/2015
2099,272,274.35,267.9,273.7,Spinning Top,7/13/2015
2100,273.6,273.6,267.15,268.2,Undefined,7/14/2015
2101,268.75,271.7,267.15,268.05,Doji,7/15/2015
2102,269.75,272.75,268.1,272.2,Doji,7/16/2015
2103,272.4,274,270.5,271.1,Doji,7/17/2015
2104,272,272,266.15,267.45,Undefined,7/20/2015
2105,267,269.8,263.5,264.3,Undefined,7/21/2015
2106,263.7,269.4,261.9,268.55,Undefined,7/22/2015
2107,268.5,272,267.25,270.05,Doji,7/23/2015
2108,268.7,270.35,262.1,263.25,Undefined,7/24/2015
2109,263.2,263.4,258.05,258.45,Marubozu,7/27/2015
2110,260.25,263.9,258.35,259.2,Doji,7/28/2015
2111,260,260.7,252.3,253.6,Undefined,7/29/2015
2112,253.6,259.5,253.6,256.8,Undefined,7/30/2015
2113,258,273.75,257.55,270.05,Undefined,7/31/2015
2114,270,283,269.9,281.05,Undefined,8/3/2015
2115,282.5,289.95,276.4,288.6,Undefined,8/4/2015
2116,289.1,291.8,284.25,285.4,Undefined,8/5/2015
2117,285.6,290.8,282,289.05,Undefined,8/6/2015
2118,288.5,288.5,280.2,281.3,Undefined,8/7/2015
2119,282.05,286,280.1,282.75,Doji,8/10/2015
2120,285.8,289.45,267.5,268.8,Undefined,8/11/2015
2121,267.45,267.45,255.05,256.35,Marubozu,8/12/2015
2122,259.75,262.85,258.15,259.3,Doji,8/13/2015
2123,261.9,269.4,259.25,268.5,Undefined,8/14/2015
2124,272,281.9,270.8,279.75,Undefined,8/17/2015
2125,280.8,288,275.55,284.8,Undefined,8/18/2015
2126,283.9,285.95,275.55,278,Marubozu,8/19/2015
2127,277.65,281.65,268,270.55,Undefined,8/20/2015
2128,261.5,268.9,256.2,267.5,Undefined,8/21/2015
2129,254.7,257.7,242.4,245.4,Undefined,8/24/2015
2130,250,254.8,240,253.35,Undefined,8/25/2015
2131,252.5,253.3,245,245.7,Marubozu,8/26/2015
2132,251.15,252,248.1,249.45,Spinning Top,8/27/2015
2133,254.5,255.9,247.45,248.95,Undefined,8/28/2015
2134,249,251.35,245,247.35,Spinning Top,8/31/2015
2135,244.85,244.85,237.7,239.1,Undefined,9/1/2015
2136,242.65,243,230.1,230.55,Marubozu,9/2/2015
2137,232.65,235.4,231,232.25,Doji,9/3/2015
2138,231.9,231.9,224,225.15,Undefined,9/4/2015
2139,227.1,227.5,220.15,221.1,Undefined,9/7/2015
2140,223,230.25,221.15,228.35,Undefined,9/8/2015
2141,233.95,234.5,229.1,231.65,Undefined,9/9/2015
2142,227.35,229.8,224.1,227.45,Doji,9/10/2015
2143,230.9,233.3,228,230.1,Spinning Top,9/11/2015
2144,231.55,236,230,235.25,Undefined,9/14/2015
2145,235.2,238.45,232.65,232.9,Undefined,9/15/2015
2146,236.4,237.75,235,236.8,Doji,9/16/2015
2147,240,246.45,239.5,242,Undefined,9/18/2015
2148,239.55,246,237.25,245.25,Undefined,9/21/2015
2149,247.95,248.45,236.25,237.95,Undefined,9/22/2015
2150,235,241.9,233.6,239.85,Undefined,9/23/2015
2151,239.45,241.45,238.05,239.05,Doji,9/24/2015
2152,241,243.65,238.65,239.45,Doji,9/28/2015
2153,236,245.4,232.2,241.9,Undefined,9/29/2015
2154,244.85,245.4,235.7,237.15,Undefined,9/30/2015
2155,241.2,241.9,234.4,235.15,Marubozu,10/1/2015
2156,238.1,241.35,237.25,240,Undefined,10/5/2015
2157,242.7,242.8,237.7,240.1,Doji,10/6/2015
2158,240.15,244.25,239.05,243.55,Undefined,10/7/2015
2159,242.45,245.2,241.1,243.3,Spinning Top,10/8/2015
2160,245.5,247.8,240.65,243.45,Spinning Top,10/9/2015
2161,244.1,245.65,241.3,244.55,Spinning Top,10/12/2015
2162,244,247.5,242.05,243.8,Spinning Top,10/13/2015
2163,243.7,246.8,243.2,244.25,Gravestone Doji,10/14/2015
2164,246,249.9,245.5,248.95,Spinning Top,10/15/2015
2165,249.85,257.15,248.35,256.8,Undefined,10/16/2015
2166,256.65,257.1,253.5,254.5,Doji,10/19/2015
2167,254.5,257.1,253.2,254.85,Doji,10/20/2015
2168,254,255.9,248.55,249.8,Undefined,10/21/2015
2169,253,254.85,252,253.4,Doji,10/23/2015
2170,254.75,256,250.35,251.25,Undefined,10/26/2015
2171,250.1,252.2,248.1,248.8,Spinning Top,10/27/2015
2172,248,249.45,241.2,242.05,Undefined,10/28/2015
2173,241.5,241.8,236.45,236.95,Marubozu,10/29/2015
2174,238.7,240.4,235.1,237.05,Spinning Top,10/30/2015
2175,238,238,232.7,236.9,Undefined,11/2/2015
2176,239.35,239.7,235,235.95,Spinning Top,11/3/2015
2177,239.2,240.5,237,239,Doji,11/4/2015
2178,238,239,233.1,233.9,Undefined,11/5/2015
2179,235.6,244.8,233,243,Undefined,11/6/2015
2180,236,248.3,235.6,246.1,Undefined,11/9/2015
2181,244.9,247.25,240.1,241.2,Undefined,11/10/2015
2182,241.5,241.8,237.7,240.25,Doji,11/13/2015
2183,239.5,249.35,239.1,248.3,Undefined,11/16/2015
2184,250,251.65,246.7,247.85,Doji,11/17/2015
2185,247.6,248.7,239.45,241,Undefined,11/18/2015
2186,243.05,245,241.4,243.9,Spinning Top,11/19/2015
2187,243.95,249.9,242,242.95,Undefined,11/20/2015
2188,243.9,245.25,240.55,242.7,Spinning Top,11/23/2015
2189,242.5,244,240.6,241.4,Spinning Top,11/24/2015
2190,241.95,244.9,241,242.5,Spinning Top,11/26/2015
2191,243,250.5,242.8,249.7,Undefined,11/27/2015
2192,249.65,253,245,248.65,Spinning Top,11/30/2015
2193,250.85,251.9,249.3,250.2,Spinning Top,12/1/2015
2194,250.55,250.65,243.75,244.6,Undefined,12/2/2015
2195,244.15,244.5,240.4,241.1,Undefined,12/3/2015
2196,240,242.15,238.05,241.1,Doji,12/4/2015
2197,242.95,242.95,238,238.65,Undefined,12/7/2015
2198,238.1,239.95,235.3,235.95,Spinning Top,12/8/2015
2199,235.4,238.2,233.6,234.4,Undefined,12/9/2015
2200,236,236.75,230.6,231.95,Marubozu,12/10/2015
2201,232.9,233.9,225.1,227.3,Undefined,12/11/2015
2202,224.9,227.7,224,225.95,Doji,12/14/2015
2203,227,227.15,224,226.4,Doji,12/15/2015
2204,227.75,229.6,225.25,227.3,Doji,12/16/2015
2205,230,232.4,228.5,230.9,Spinning Top,12/17/2015
2206,229.95,232.35,225.8,226.5,Undefined,12/18/2015
2207,226.9,231,226.5,230.45,Undefined,12/21/2015
2208,231.65,232.25,227.5,228.35,Undefined,12/22/2015
2209,230.25,231,228.9,229.65,Spinning Top,12/23/2015
2210,230.85,231,227.6,228.3,Undefined,12/24/2015
2211,229.05,229.95,228,228.9,Undefined,12/28/2015
2212,228.85,229.95,227.5,228.2,Spinning Top,12/29/2015
2213,229,229.7,224.85,225.8,Undefined,12/30/2015
2214,225.95,226.55,224,224.45,Undefined,12/31/2015
2215,225,228.9,224.5,227.8,Undefined,1/1/2016
2216,226.95,226.95,220.05,220.7,Undefined,1/4/2016
2217,222.8,222.8,217,217.75,Undefined,1/5/2016
2218,217.9,219.9,216.4,216.85,Doji,1/6/2016
2219,214,214.1,209,209.55,Undefined,1/7/2016
2220,212,212.5,208.6,208.95,Undefined,1/8/2016
2221,206.8,207.5,202.65,204.3,Doji,1/11/2016
2222,204.85,205,198.6,199.4,Undefined,1/12/2016
2223,201.35,202.4,194,200.9,Doji,1/13/2016
2224,197,201.5,194.3,196.05,Spinning Top,1/14/2016
2225,197.8,197.8,181,184.3,Undefined,1/15/2016
2226,184.9,188.15,179.15,181,Undefined,1/18/2016
2227,182.15,187.8,181.5,182.95,Undefined,1/19/2016
2228,180.65,180.65,171.5,173.65,Undefined,1/20/2016
2229,177,178.65,172.05,175.6,Undefined,1/21/2016
2230,179.9,185.4,178.3,184.6,Undefined,1/22/2016
2231,187.9,188.8,182.5,182.95,Undefined,1/25/2016
2232,184.4,186.2,181.05,184.4,Doji,1/27/2016
2233,184.2,185.9,182.5,185.25,Doji,1/28/2016
2234,184.2,185.75,178.1,179.9,Undefined,1/29/2016
2235,181.95,181.95,172.1,172.75,Marubozu,2/1/2016
2236,173.1,177.4,168.6,169.4,Undefined,2/2/2016
2237,167.8,167.8,163.25,166.05,Undefined,2/3/2016
2238,169.3,169.8,160.2,162.85,Undefined,2/4/2016
2239,163.7,169.3,162.2,168.2,Undefined,2/5/2016
2240,169.45,176.9,168.55,172.15,Undefined,2/8/2016
2241,168,172.4,166.1,167.05,Spinning Top,2/9/2016
2242,165,166.2,158,159,Marubozu,2/10/2016
2243,159.5,167.5,152.2,154.25,Undefined,2/11/2016
2244,156.15,157.65,148.25,154.8,Spinning Top,2/12/2016
2245,159,170,158,167.85,Undefined,2/15/2016
2246,170.75,170.75,155.65,156.4,Marubozu,2/16/2016
2247,155,159.85,151.25,158.95,Undefined,2/17/2016
2248,161.95,163.7,156.4,159.8,Undefined,2/18/2016
2249,157.9,165.3,157.1,164.7,Marubozu,2/19/2016
2250,165.95,166.8,163.7,164.95,Doji,2/22/2016
2251,165,165,158,158.5,Marubozu,2/23/2016
2252,156,160.7,155.3,156.3,Gravestone Doji,2/24/2016
2253,157.6,158.1,151,151.8,Marubozu,2/25/2016
2254,155.5,158.7,152.55,155.9,Doji,2/26/2016
2255,158.2,163.9,153,158.75,Doji,2/29/2016
2256,160.5,162.9,158.55,162.05,Spinning Top,3/1/2016
2257,172.5,183.2,172.5,181.15,Undefined,3/2/2016
2258,184,184.6,178.5,182.75,Undefined,3/3/2016
2259,183.4,189.85,178.5,188.4,Undefined,3/4/2016
2260,186.95,186.95,181.4,183.35,Undefined,3/8/2016
2261,180,184,178.7,183.4,Undefined,3/9/2016
2262,184.75,184.75,179.4,180.5,Undefined,3/10/2016
2263,180,182.65,177.55,180.1,Doji,3/11/2016
2264,182.45,183.4,180.7,181.75,Doji,3/14/2016
2265,181.65,186.2,181.65,185.3,Undefined,3/15/2016
2266,185,185.9,181.6,185.2,Doji,3/16/2016
2267,188,189.3,185,186.35,Doji,3/17/2016
2268,186.85,192,186,191.25,Undefined,3/18/2016
2269,193,197.3,193,196.8,Marubozu,3/21/2016
2270,196.8,198.25,194.5,197.5,Doji,3/22/2016
2271,196.9,197.6,195.3,196.6,Doji,3/23/2016
2272,195.8,198.25,187.65,188.3,Undefined,3/28/2016
2273,188.5,191.25,186.65,189.5,Spinning Top,3/29/2016
2274,192.25,198.3,190.5,197.55,Undefined,3/30/2016
2275,197.85,198.75,192.35,194.25,Undefined,3/31/2016
2276,193.7,197.25,192,195.65,Undefined,4/1/2016
2277,197.3,197.45,192.55,194.7,Undefined,4/4/2016
2278,193.9,194.55,183.3,184.35,Undefined,4/5/2016
2279,185,185.5,182.2,183.85,Doji,4/6/2016
2280,183.8,185.65,181,181.95,Spinning Top,4/7/2016
2281,181.65,183.95,180.2,183.1,Doji,4/8/2016
2282,183.85,188.9,182,188.25,Undefined,4/11/2016
2283,188.5,190.25,186.3,187.8,Spinning Top,4/12/2016
2284,191.55,193.8,190.8,191.9,Doji,4/13/2016
2285,191.45,191.5,185.6,186.75,Undefined,4/18/2016
2286,188.35,188.65,184.1,187.3,Doji,4/20/2016
2287,190.5,197.4,190,194.35,Undefined,4/21/2016
2288,193.6,201.5,191.55,200.15,Undefined,4/22/2016
2289,200.95,202.55,195.8,197.05,Undefined,4/25/2016
2290,195.95,201.4,194.55,200.95,Undefined,4/26/2016
2291,200.9,200.9,195.5,196.15,Undefined,4/27/2016
2292,196.75,198.2,191.2,192.05,Undefined,4/28/2016
2293,191.9,194,186.45,189,Undefined,4/29/2016
2294,187.6,188.45,185.5,186,Doji,5/2/2016
2295,187,189.35,183.65,184.05,Spinning Top,5/3/2016
2296,183.5,184.4,179.15,179.95,Undefined,5/4/2016
2297,180.25,182.7,178.5,180.35,Doji,5/5/2016
2298,180.95,184.95,180.1,184.35,Undefined,5/6/2016
2299,186.5,189.4,185.05,188.7,Undefined,5/9/2016
2300,187.6,190.3,186.7,189.5,Spinning Top,5/10/2016
2301,185.4,188.5,184.1,185,Doji,5/11/2016
2302,187.1,189.5,185.4,188.5,Undefined,5/12/2016
2303,187.95,187.95,184.3,184.85,Doji,5/13/2016
2304,185,185,175.15,176.8,Undefined,5/16/2016
2305,178.5,178.6,175.25,176.85,Undefined,5/17/2016
2306,176.9,180.45,173.55,179.95,Undefined,5/18/2016
2307,181,181,171.9,172.7,Marubozu,5/19/2016
2308,173.5,174.7,170.55,171.35,Undefined,5/20/2016
2309,172.3,172.7,168.2,168.4,Marubozu,5/23/2016
2310,168.8,170.4,166.4,169.5,Spinning Top,5/24/2016
2311,171.5,175.8,171.45,175.1,Undefined,5/25/2016
2312,175.1,185.5,173.5,184.15,Undefined,5/26/2016
2313,184,202.4,181.5,195.9,Undefined,5/27/2016
2314,200.2,203.9,194.6,198.85,Spinning Top,5/30/2016
2315,198.8,205.7,196.2,204.95,Undefined,5/31/2016
2316,205.95,208.3,196.6,198.25,Undefined,6/1/2016
2317,197.85,202.3,195.55,200.55,Undefined,6/2/2016
2318,201,202.15,195.4,196.6,Undefined,6/3/2016
2319,197.45,202.6,197.1,198.9,Undefined,6/6/2016
2320,200.45,211.15,200.15,210.15,Undefined,6/7/2016
2321,210.15,211.9,207.55,210.7,Doji,6/8/2016
2322,210,212.8,208.3,209.95,Doji,6/9/2016
